Data Medicao,PRECIPITACAO TOTAL; DIARIO (AUT)(mm),TEMPERATURA MEDIA; DIARIA (AUT)(Â°C),UMIDADE RELATIVA DO AR; MEDIA DIARIA (AUT)(%),VENTO; VELOCIDADE MEDIA DIARIA (AUT)(m/s),Latitude,Longitude
2017-08-12,0.0,22.858333,64.833333,0.75,-12.557853999999999,-41.388808000000004
2017-08-13,0.0,23.05,62.333333,0.8875,-12.557853999999999,-41.388808000000004
2017-08-14,0.0,21.5125,65.708333,0.55,-12.557853999999999,-41.388808000000004
2017-08-15,0.0,20.358333,66.875,0.7375,-12.557853999999999,-41.388808000000004
2017-08-16,0.0,21.620833,59.375,0.745833,-12.557853999999999,-41.388808000000004
2017-08-17,0.0,22.4125,61.416667,0.65,-12.557853999999999,-41.388808000000004
2017-08-18,0.0,22.616667,62.0,0.6625,-12.557853999999999,-41.388808000000004
2017-08-19,0.0,23.345833,59.583333,0.829167,-12.557853999999999,-41.388808000000004
2017-08-20,0.0,22.683333,63.916667,0.608333,-12.557853999999999,-41.388808000000004
2017-08-21,0.0,24.2625,63.541667,0.9625,-12.557853999999999,-41.388808000000004
2017-08-22,0.0,22.079167,77.708333,1.491667,-12.557853999999999,-41.388808000000004
2017-08-23,2.6,22.108333,72.791667,1.991667,-12.557853999999999,-41.388808000000004
2017-08-24,0.0,22.6,66.916667,1.916667,-12.557853999999999,-41.388808000000004
2017-08-25,0.6,21.2375,76.041667,1.9083330000000005,-12.557853999999999,-41.388808000000004
2017-08-26,4.4,21.6375,74.416667,1.279167,-12.557853999999999,-41.388808000000004
2017-08-27,1.0,22.033333,70.083333,0.579167,-12.557853999999999,-41.388808000000004
2017-08-28,0.2,22.691667,66.208333,0.958333,-12.557853999999999,-41.388808000000004
2017-08-29,0.0,22.908333,59.416667,0.833333,-12.557853999999999,-41.388808000000004
2017-08-30,0.0,22.520833,58.416667,0.691667,-12.557853999999999,-41.388808000000004
2017-08-31,0.0,23.666667,55.166667,0.908333,-12.557853999999999,-41.388808000000004
2017-09-01,0.0,23.195833,60.125,1.408333,-12.557853999999999,-41.388808000000004
2017-09-02,0.0,21.491667,67.25,1.825,-12.557853999999999,-41.388808000000004
2017-09-03,12.6,20.304167,76.666667,1.945833,-12.557853999999999,-41.388808000000004
2017-09-04,0.0,22.0,61.5,2.325,-12.557853999999999,-41.388808000000004
2017-09-05,0.0,22.508333,61.208333,1.566667,-12.557853999999999,-41.388808000000004
2017-09-06,0.0,23.408333,65.416667,0.945833,-12.557853999999999,-41.388808000000004
2017-09-07,0.0,24.166667,66.333333,0.891667,-12.557853999999999,-41.388808000000004
2017-09-08,0.0,23.341667,68.75,1.1125,-12.557853999999999,-41.388808000000004
2017-09-09,0.0,23.625,62.333333,1.35,-12.557853999999999,-41.388808000000004
2017-09-10,0.0,22.858333,64.541667,1.5875,-12.557853999999999,-41.388808000000004
2017-09-11,0.4,22.725,63.25,1.825,-12.557853999999999,-41.388808000000004
2017-09-12,0.0,23.425,53.333333,1.4875,-12.557853999999999,-41.388808000000004
2017-09-13,0.0,23.333333,61.708333,1.2125,-12.557853999999999,-41.388808000000004
2017-09-14,1.0,21.508333,76.375,0.954167,-12.557853999999999,-41.388808000000004
2017-09-15,3.4,22.733333,67.75,1.8375,-12.557853999999999,-41.388808000000004
2017-09-16,0.6,23.1625,64.875,1.7125,-12.557853999999999,-41.388808000000004
2017-09-17,2.4,21.979167,77.041667,1.258333,-12.557853999999999,-41.388808000000004
2017-09-18,0.0,22.75,68.791667,1.483333,-12.557853999999999,-41.388808000000004
2017-09-19,1.0,21.329167,79.291667,1.145833,-12.557853999999999,-41.388808000000004
2017-09-20,11.0,22.241667,74.291667,1.604167,-12.557853999999999,-41.388808000000004
2017-09-21,0.6,22.170833,75.125,1.625,-12.557853999999999,-41.388808000000004
2017-09-22,1.0,22.7,62.708333,1.7541669999999998,-12.557853999999999,-41.388808000000004
2017-09-23,1.0,23.020833,67.083333,1.7041669999999998,-12.557853999999999,-41.388808000000004
2017-09-24,0.0,22.575,68.333333,1.604167,-12.557853999999999,-41.388808000000004
2017-09-25,8.2,21.570833,77.333333,1.020833,-12.557853999999999,-41.388808000000004
2017-09-26,2.6,23.504167,65.708333,0.954167,-12.557853999999999,-41.388808000000004
2017-09-27,0.0,23.966667,65.0,1.0625,-12.557853999999999,-41.388808000000004
2017-09-28,0.0,25.491667,62.041667,0.8625,-12.557853999999999,-41.388808000000004
2017-09-29,0.0,24.3875,63.291667,0.841667,-12.557853999999999,-41.388808000000004
2017-09-30,0.0,25.716667,58.75,1.125,-12.557853999999999,-41.388808000000004
2017-10-01,0.0,24.995833,61.708333,0.904167,-12.557853999999999,-41.388808000000004
2017-10-02,0.0,26.425,55.791667,1.266667,-12.557853999999999,-41.388808000000004
2017-10-03,0.0,27.0125,55.041667,1.116667,-12.557853999999999,-41.388808000000004
2017-10-04,0.0,26.070833,56.416667,1.379167,-12.557853999999999,-41.388808000000004
2017-10-05,0.0,24.8375,59.333333,1.204167,-12.557853999999999,-41.388808000000004
2017-10-06,0.0,25.445833,54.291667,1.483333,-12.557853999999999,-41.388808000000004
2017-10-07,1.2,24.504167,62.708333,0.983333,-12.557853999999999,-41.388808000000004
2017-10-08,0.0,24.941667,56.875,1.041667,-12.557853999999999,-41.388808000000004
2017-10-09,0.0,24.929167,57.458333,1.191667,-12.557853999999999,-41.388808000000004
2017-10-10,0.0,25.020833,55.541667,1.3125,-12.557853999999999,-41.388808000000004
2017-10-11,0.0,25.091667,51.625,1.333333,-12.557853999999999,-41.388808000000004
2017-10-12,0.0,24.970833,51.666667,1.054167,-12.557853999999999,-41.388808000000004
2017-10-13,0.0,25.533333,52.958333,1.358333,-12.557853999999999,-41.388808000000004
2017-10-14,0.0,27.266667,52.0,1.3125,-12.557853999999999,-41.388808000000004
2017-10-15,0.0,27.575,54.375,1.320833,-12.557853999999999,-41.388808000000004
2017-10-16,0.0,26.633333,49.583333,1.7333330000000002,-12.557853999999999,-41.388808000000004
2017-10-17,0.0,23.058333,65.0,2.0083330000000004,-12.557853999999999,-41.388808000000004
2017-10-18,1.2,21.925,78.125,1.091667,-12.557853999999999,-41.388808000000004
2017-10-19,0.8,24.65,62.916667,1.220833,-12.557853999999999,-41.388808000000004
2017-10-20,0.0,27.1125,55.375,1.408333,-12.557853999999999,-41.388808000000004
2017-10-21,0.0,27.404167,54.125,1.675,-12.557853999999999,-41.388808000000004
2017-10-22,0.0,27.3875,53.25,1.475,-12.557853999999999,-41.388808000000004
2017-10-23,0.0,27.075,52.5,1.458333,-12.557853999999999,-41.388808000000004
2017-10-24,0.0,26.4625,54.041667,1.541667,-12.557853999999999,-41.388808000000004
2017-10-25,0.0,26.7,53.166667,1.858333,-12.557853999999999,-41.388808000000004
2017-10-26,0.0,26.804167,51.875,1.2375,-12.557853999999999,-41.388808000000004
2017-10-27,0.0,26.925,58.416667,1.154167,-12.557853999999999,-41.388808000000004
2017-10-28,0.0,26.866667,59.833333,0.816667,-12.557853999999999,-41.388808000000004
2017-10-29,0.0,27.958333000000003,52.666667,0.795833,-12.557853999999999,-41.388808000000004
2017-10-30,0.0,28.179167,48.208333,1.058333,-12.557853999999999,-41.388808000000004
2017-10-31,0.0,26.766667,55.375,0.591667,-12.557853999999999,-41.388808000000004
2017-11-01,0.8,26.1125,70.0,0.633333,-12.557853999999999,-41.388808000000004
2017-11-02,42.4,23.533333,85.833333,0.85,-12.557853999999999,-41.388808000000004
2017-11-03,23.4,22.420833,86.708333,1.341667,-12.557853999999999,-41.388808000000004
2017-11-04,3.8,23.170833,80.625,0.870833,-12.557853999999999,-41.388808000000004
2017-11-05,0.6,25.208333,74.375,0.645833,-12.557853999999999,-41.388808000000004
2017-11-06,1.2,26.3125,71.375,0.820833,-12.557853999999999,-41.388808000000004
2017-11-07,0.4,22.670833,85.541667,0.395833,-12.557853999999999,-41.388808000000004
2017-11-08,4.6,24.1,77.625,0.304167,-12.557853999999999,-41.388808000000004
2017-11-09,0.8,24.8125,71.833333,0.716667,-12.557853999999999,-41.388808000000004
2017-11-10,0.0,24.8875,68.625,1.0125,-12.557853999999999,-41.388808000000004
2017-11-11,0.0,25.6,67.875,0.804167,-12.557853999999999,-41.388808000000004
2017-11-12,0.0,26.983333,67.458333,0.525,-12.557853999999999,-41.388808000000004
2017-11-13,8.8,24.379167,88.583333,0.641667,-12.557853999999999,-41.388808000000004
2017-11-14,46.8,22.008333,96.041667,0.45,-12.557853999999999,-41.388808000000004
2017-11-15,12.6,20.879167,94.583333,0.525,-12.557853999999999,-41.388808000000004
2017-11-16,3.2,22.1375,87.791667,0.7,-12.557853999999999,-41.388808000000004
2017-11-17,8.6,23.795833,76.166667,0.708333,-12.557853999999999,-41.388808000000004
2017-11-18,0.0,23.891667,70.125,0.604167,-12.557853999999999,-41.388808000000004
2017-11-19,0.0,23.933333,73.375,0.658333,-12.557853999999999,-41.388808000000004
2017-11-20,0.0,24.445833,78.583333,0.408333,-12.557853999999999,-41.388808000000004
2017-11-21,0.6,24.195833,75.75,0.433333,-12.557853999999999,-41.388808000000004
2017-11-22,0.0,25.479167,68.083333,0.508333,-12.557853999999999,-41.388808000000004
2017-11-23,0.0,24.841667,73.583333,0.475,-12.557853999999999,-41.388808000000004
2017-11-24,0.0,26.3125,64.708333,0.904167,-12.557853999999999,-41.388808000000004
2017-11-25,0.2,23.541667,79.916667,0.745833,-12.557853999999999,-41.388808000000004
2017-11-26,3.0,25.016667,67.541667,0.629167,-12.557853999999999,-41.388808000000004
2017-11-27,0.0,25.0,66.583333,0.683333,-12.557853999999999,-41.388808000000004
2017-11-28,0.0,25.104167,63.666667,0.579167,-12.557853999999999,-41.388808000000004
2017-11-29,0.0,25.204167,62.75,0.566667,-12.557853999999999,-41.388808000000004
2017-11-30,0.0,25.0375,67.958333,0.4125,-12.557853999999999,-41.388808000000004
2017-12-01,0.0,24.8625,71.958333,0.404167,-12.557853999999999,-41.388808000000004
2017-12-02,0.0,24.875,75.458333,0.2875,-12.557853999999999,-41.388808000000004
2017-12-03,0.0,25.495833,72.208333,0.279167,-12.557853999999999,-41.388808000000004
2017-12-04,0.0,26.775,64.083333,0.525,-12.557853999999999,-41.388808000000004
2017-12-05,0.0,27.779167,57.583333,0.608333,-12.557853999999999,-41.388808000000004
2017-12-06,0.0,28.395833000000003,57.875,0.691667,-12.557853999999999,-41.388808000000004
2017-12-07,0.0,27.183333,62.541667,0.729167,-12.557853999999999,-41.388808000000004
2017-12-08,0.0,26.225,68.708333,0.895833,-12.557853999999999,-41.388808000000004
2017-12-09,26.6,25.533333,77.541667,1.7333330000000002,-12.557853999999999,-41.388808000000004
2017-12-10,1.0,25.154167,70.583333,3.391667,-12.557853999999999,-41.388808000000004
2017-12-11,0.0,26.629167,62.875,2.275,-12.557853999999999,-41.388808000000004
2017-12-12,0.0,27.445833,68.0,1.025,-12.557853999999999,-41.388808000000004
2017-12-13,1.4,23.804167,87.458333,0.204167,-12.557853999999999,-41.388808000000004
2017-12-14,0.0,25.558333,69.666667,0.6375,-12.557853999999999,-41.388808000000004
2017-12-15,0.0,25.0125,68.625,0.491667,-12.557853999999999,-41.388808000000004
2017-12-16,4.4,23.404167,75.0,0.2375,-12.557853999999999,-41.388808000000004
2017-12-17,0.0,25.3,68.708333,0.466667,-12.557853999999999,-41.388808000000004
2017-12-18,11.4,25.079167,75.0,0.841667,-12.557853999999999,-41.388808000000004
2017-12-19,6.0,25.4,70.875,0.825,-12.557853999999999,-41.388808000000004
2017-12-20,0.6,25.266667,68.833333,0.591667,-12.557853999999999,-41.388808000000004
2017-12-21,1.2,26.1625,66.0,0.679167,-12.557853999999999,-41.388808000000004
2017-12-22,0.0,25.8375,67.666667,0.583333,-12.557853999999999,-41.388808000000004
2017-12-23,0.0,25.620833,67.875,0.4125,-12.557853999999999,-41.388808000000004
2017-12-24,0.2,25.554167,63.083333,0.604167,-12.557853999999999,-41.388808000000004
2017-12-25,0.0,24.7375,67.5,0.470833,-12.557853999999999,-41.388808000000004
2017-12-26,0.0,25.291667,68.416667,0.429167,-12.557853999999999,-41.388808000000004
2017-12-27,0.0,26.129167,63.916667,0.666667,-12.557853999999999,-41.388808000000004
2017-12-28,0.0,25.629167,65.041667,0.520833,-12.557853999999999,-41.388808000000004
2017-12-29,0.0,26.0,66.708333,0.716667,-12.557853999999999,-41.388808000000004
2017-12-30,0.2,26.875,66.333333,0.683333,-12.557853999999999,-41.388808000000004
2017-12-31,0.0,26.208333,67.458333,0.516667,-12.557853999999999,-41.388808000000004
2018-01-01,0.0,26.216667,67.375,0.5125,-12.557853999999999,-41.388808000000004
2018-01-02,0.0,26.854167,64.875,0.658333,-12.557853999999999,-41.388808000000004
2018-01-03,0.0,27.991667,58.875,0.625,-12.557853999999999,-41.388808000000004
2018-01-04,0.0,27.333333000000003,64.208333,1.0,-12.557853999999999,-41.388808000000004
2018-01-05,26.6,23.75,78.833333,0.833333,-12.557853999999999,-41.388808000000004
2018-01-06,0.0,25.675,64.958333,0.741667,-12.557853999999999,-41.388808000000004
2018-01-07,19.0,24.9875,73.875,0.7875,-12.557853999999999,-41.388808000000004
2018-01-08,0.0,25.633333,65.166667,0.795833,-12.557853999999999,-41.388808000000004
2018-01-09,0.0,25.295833,68.958333,0.845833,-12.557853999999999,-41.388808000000004
2018-01-10,0.0,23.8,82.958333,1.020833,-12.557853999999999,-41.388808000000004
2018-01-11,9.8,24.05,78.583333,0.633333,-12.557853999999999,-41.388808000000004
2018-01-12,0.0,25.183333,68.916667,0.608333,-12.557853999999999,-41.388808000000004
2018-01-13,0.0,25.3125,67.666667,0.741667,-12.557853999999999,-41.388808000000004
2018-01-14,0.2,25.666667,73.25,0.533333,-12.557853999999999,-41.388808000000004
2018-01-15,4.0,26.766667,62.916667,0.9875,-12.557853999999999,-41.388808000000004
2018-01-16,0.0,26.75,56.708333,1.016667,-12.557853999999999,-41.388808000000004
2018-01-17,0.0,26.3375,55.291667,1.058333,-12.557853999999999,-41.388808000000004
2018-01-18,0.0,25.9875,63.25,1.320833,-12.557853999999999,-41.388808000000004
2018-01-19,0.0,26.941667,59.75,1.029167,-12.557853999999999,-41.388808000000004
2018-01-20,2.2,26.670833,63.5,0.583333,-12.557853999999999,-41.388808000000004
2018-01-21,0.0,27.604167,54.958333,0.820833,-12.557853999999999,-41.388808000000004
2018-01-22,0.0,26.8,56.958333,0.983333,-12.557853999999999,-41.388808000000004
2018-01-23,0.0,27.004167,59.25,0.933333,-12.557853999999999,-41.388808000000004
2018-01-24,0.0,27.229167,53.416667,1.145833,-12.557853999999999,-41.388808000000004
2018-01-25,3.8,26.841667,61.208333,0.733333,-12.557853999999999,-41.388808000000004
2018-01-26,0.0,26.7,60.958333,0.454167,-12.557853999999999,-41.388808000000004
2018-01-27,0.0,27.229167,62.333333,0.9375,-12.557853999999999,-41.388808000000004
2018-01-28,0.4,27.0625,63.958333,0.8125,-12.557853999999999,-41.388808000000004
2018-01-29,0.0,27.775,56.041667,1.108333,-12.557853999999999,-41.388808000000004
2018-01-30,0.0,27.620833,57.166667,0.595833,-12.557853999999999,-41.388808000000004
2018-01-31,0.0,28.675,61.0,0.329167,-12.557853999999999,-41.388808000000004
2018-02-01,0.0,27.479167,63.083333,0.679167,-12.557853999999999,-41.388808000000004
2018-02-02,0.0,27.958333000000003,60.75,0.970833,-12.557853999999999,-41.388808000000004
2018-02-03,17.8,23.5625,88.75,0.8,-12.557853999999999,-41.388808000000004
2018-02-04,8.4,23.054167,92.875,0.245833,-12.557853999999999,-41.388808000000004
2018-02-05,25.4,23.770833,86.75,0.704167,-12.557853999999999,-41.388808000000004
2018-02-06,4.6,24.808333,85.75,0.195833,-12.557853999999999,-41.388808000000004
2018-02-07,4.6,23.475,93.5,0.15,-12.557853999999999,-41.388808000000004
2018-02-08,1.2,24.370833,87.583333,0.4875,-12.557853999999999,-41.388808000000004
2018-02-09,30.6,25.166667,81.833333,0.554167,-12.557853999999999,-41.388808000000004
2018-02-10,4.8,25.254167,77.458333,0.625,-12.557853999999999,-41.388808000000004
2018-02-11,14.6,24.116667,80.75,0.991667,-12.557853999999999,-41.388808000000004
2018-02-12,0.2,25.725,66.583333,0.720833,-12.557853999999999,-41.388808000000004
2018-02-13,0.0,25.895833,67.916667,0.5875,-12.557853999999999,-41.388808000000004
2018-02-14,1.2,26.141667,67.166667,1.1125,-12.557853999999999,-41.388808000000004
2018-02-15,0.0,25.895833,68.166667,0.945833,-12.557853999999999,-41.388808000000004
2018-02-16,1.2,25.970833,68.916667,0.954167,-12.557853999999999,-41.388808000000004
2018-02-17,0.0,26.070833,66.291667,0.741667,-12.557853999999999,-41.388808000000004
2018-02-18,0.2,25.9125,71.375,0.295833,-12.557853999999999,-41.388808000000004
2018-02-19,3.4,25.5875,73.041667,0.5125,-12.557853999999999,-41.388808000000004
2018-02-20,0.0,26.3375,66.708333,0.508333,-12.557853999999999,-41.388808000000004
2018-02-21,0.0,26.770833000000003,63.708333,0.579167,-12.557853999999999,-41.388808000000004
2018-02-22,0.0,26.7125,64.541667,0.4875,-12.557853999999999,-41.388808000000004
2018-02-23,0.0,28.091667,63.416667,0.570833,-12.557853999999999,-41.388808000000004
2018-02-24,0.8,27.891667,65.458333,0.545833,-12.557853999999999,-41.388808000000004
2018-02-25,3.6,25.579167,79.041667,0.6375,-12.557853999999999,-41.388808000000004
2018-02-26,3.0,26.145833,64.375,0.6375,-12.557853999999999,-41.388808000000004
2018-02-27,0.0,27.075,59.166667,0.670833,-12.557853999999999,-41.388808000000004
2018-02-28,0.0,27.55,58.208333,1.041667,-12.557853999999999,-41.388808000000004
2018-03-01,0.0,27.170833,56.625,0.816667,-12.557853999999999,-41.388808000000004
2018-03-02,0.0,27.554167,59.333333,0.566667,-12.557853999999999,-41.388808000000004
2018-03-03,0.0,28.083333000000003,59.541667,0.7,-12.557853999999999,-41.388808000000004
2018-03-04,0.0,27.208333000000003,60.166667,0.4625,-12.557853999999999,-41.388808000000004
2018-03-05,0.0,28.35,57.541667,0.829167,-12.557853999999999,-41.388808000000004
2018-03-06,0.0,29.5625,57.0,0.958333,-12.557853999999999,-41.388808000000004
2018-03-07,0.0,27.033333,72.541667,1.2375,-12.557853999999999,-41.388808000000004
2018-03-08,9.6,24.708333,84.625,0.895833,-12.557853999999999,-41.388808000000004
2018-03-09,5.2,26.645833000000003,74.208333,0.795833,-12.557853999999999,-41.388808000000004
2018-03-10,2.0,26.566667,80.166667,0.575,-12.557853999999999,-41.388808000000004
2018-03-11,42.2,24.504167,89.75,0.483333,-12.557853999999999,-41.388808000000004
2018-03-12,4.6,25.5875,84.25,0.820833,-12.557853999999999,-41.388808000000004
2018-03-13,13.2,27.141667,71.541667,1.6708330000000002,-12.557853999999999,-41.388808000000004
2018-03-14,0.2,26.675,75.458333,0.429167,-12.557853999999999,-41.388808000000004
2018-03-15,0.8,26.279167,74.541667,0.4125,-12.557853999999999,-41.388808000000004
2018-03-16,0.0,26.395833000000003,71.541667,0.395833,-12.557853999999999,-41.388808000000004
2018-03-17,0.0,26.170833,70.791667,0.454167,-12.557853999999999,-41.388808000000004
2018-03-18,2.4,25.420833,77.083333,0.325,-12.557853999999999,-41.388808000000004
2018-03-19,0.0,26.016667,70.458333,0.4375,-12.557853999999999,-41.388808000000004
2018-03-20,0.6,26.304167,71.0,0.35,-12.557853999999999,-41.388808000000004
2018-03-21,0.2,25.841667,72.625,0.425,-12.557853999999999,-41.388808000000004
2018-03-22,63.0,25.620833,77.791667,0.55,-12.557853999999999,-41.388808000000004
2018-03-23,19.4,23.408333,88.458333,0.783333,-12.557853999999999,-41.388808000000004
2018-03-24,5.2,23.9,86.583333,0.6125,-12.557853999999999,-41.388808000000004
2018-03-25,28.4,22.754167,91.583333,0.6875,-12.557853999999999,-41.388808000000004
2018-03-26,16.6,22.995833,83.416667,0.279167,-12.557853999999999,-41.388808000000004
2018-03-27,3.4,25.3875,72.458333,0.920833,-12.557853999999999,-41.388808000000004
2018-03-28,0.8,24.979167,75.291667,0.625,-12.557853999999999,-41.388808000000004
2018-03-29,4.4,23.545833,86.25,0.666667,-12.557853999999999,-41.388808000000004
2018-03-30,1.4,24.058333,81.75,0.654167,-12.557853999999999,-41.388808000000004
2018-03-31,3.6,24.9,77.583333,0.55,-12.557853999999999,-41.388808000000004
2018-04-01,0.0,25.525,72.583333,0.5875,-12.557853999999999,-41.388808000000004
2018-04-02,0.0,25.6,69.458333,0.458333,-12.557853999999999,-41.388808000000004
2018-04-03,0.2,25.858333,71.375,0.433333,-12.557853999999999,-41.388808000000004
2018-04-04,0.0,26.65,69.916667,0.370833,-12.557853999999999,-41.388808000000004
2018-04-05,0.2,26.633333,70.333333,0.466667,-12.557853999999999,-41.388808000000004
2018-04-06,0.0,26.3125,69.25,0.279167,-12.557853999999999,-41.388808000000004
2018-04-07,0.0,25.208333,69.583333,0.4875,-12.557853999999999,-41.388808000000004
2018-04-08,0.0,25.145833,63.75,0.516667,-12.557853999999999,-41.388808000000004
2018-04-09,0.0,25.129167,67.333333,0.620833,-12.557853999999999,-41.388808000000004
2018-04-10,11.4,23.954167,81.291667,0.9125,-12.557853999999999,-41.388808000000004
2018-04-11,0.8,23.041667,83.5,0.729167,-12.557853999999999,-41.388808000000004
2018-04-12,12.4,22.8125,89.083333,0.466667,-12.557853999999999,-41.388808000000004
2018-04-13,10.6,23.4125,87.333333,0.758333,-12.557853999999999,-41.388808000000004
2018-04-14,3.0,23.825,82.958333,0.595833,-12.557853999999999,-41.388808000000004
2018-04-15,4.8,23.758333,83.291667,0.7625,-12.557853999999999,-41.388808000000004
2018-04-16,4.2,23.408333,82.875,0.708333,-12.557853999999999,-41.388808000000004
2018-04-17,5.8,22.55,88.333333,0.866667,-12.557853999999999,-41.388808000000004
2018-04-18,10.2,22.0875,86.541667,1.345833,-12.557853999999999,-41.388808000000004
2018-04-19,0.2,23.570833,76.916667,1.145833,-12.557853999999999,-41.388808000000004
2018-04-20,0.4,24.3875,76.791667,0.654167,-12.557853999999999,-41.388808000000004
2018-04-21,1.0,23.45,83.791667,0.629167,-12.557853999999999,-41.388808000000004
2018-04-22,1.0,23.458333,78.166667,0.475,-12.557853999999999,-41.388808000000004
2018-04-23,0.0,24.104167,76.708333,0.770833,-12.557853999999999,-41.388808000000004
2018-04-24,6.2,23.575,80.5,1.154167,-12.557853999999999,-41.388808000000004
2018-04-25,2.0,23.854167,82.041667,0.5125,-12.557853999999999,-41.388808000000004
2018-04-26,0.2,23.416667,81.041667,0.4875,-12.557853999999999,-41.388808000000004
2018-04-27,0.0,24.741667,76.833333,0.691667,-12.557853999999999,-41.388808000000004
2018-04-28,0.2,25.645833,70.625,0.883333,-12.557853999999999,-41.388808000000004
2018-04-29,0.0,24.570833,73.5,0.9125,-12.557853999999999,-41.388808000000004
2018-04-30,0.0,24.1875,72.583333,0.916667,-12.557853999999999,-41.388808000000004
2018-05-01,0.0,24.9875,73.333333,0.35,-12.557853999999999,-41.388808000000004
2018-05-02,1.2,24.1375,84.166667,0.666667,-12.557853999999999,-41.388808000000004
2018-05-03,15.6,24.4375,79.791667,0.725,-12.557853999999999,-41.388808000000004
2018-05-04,1.6,23.004167,87.708333,0.6125,-12.557853999999999,-41.388808000000004
2018-05-05,20.8,21.883333,95.291667,0.879167,-12.557853999999999,-41.388808000000004
2018-05-06,5.8,22.916667,84.916667,0.783333,-12.557853999999999,-41.388808000000004
2018-05-07,0.0,24.404167,76.5,1.129167,-12.557853999999999,-41.388808000000004
2018-05-08,0.0,23.358333,76.083333,0.5125,-12.557853999999999,-41.388808000000004
2018-05-09,0.4,23.454167,74.625,0.4375,-12.557853999999999,-41.388808000000004
2018-05-10,0.0,22.604167,70.166667,0.554167,-12.557853999999999,-41.388808000000004
2018-05-11,0.0,22.975,70.625,0.65,-12.557853999999999,-41.388808000000004
2018-05-12,0.4,24.383333,74.0,0.2875,-12.557853999999999,-41.388808000000004
2018-05-13,0.0,23.604167,77.5,0.241667,-12.557853999999999,-41.388808000000004
2018-05-14,0.4,24.554167,79.083333,0.629167,-12.557853999999999,-41.388808000000004
2018-05-15,0.2,23.354167,77.041667,0.591667,-12.557853999999999,-41.388808000000004
2018-05-16,0.0,22.929167,80.583333,0.31666700000000003,-12.557853999999999,-41.388808000000004
2018-05-17,2.8,23.8375,82.541667,0.470833,-12.557853999999999,-41.388808000000004
2018-05-18,0.0,24.720833,71.458333,0.758333,-12.557853999999999,-41.388808000000004
2018-05-19,0.0,23.733333,76.833333,0.495833,-12.557853999999999,-41.388808000000004
2018-05-20,0.0,23.883333,73.125,0.395833,-12.557853999999999,-41.388808000000004
2018-05-21,0.0,25.166667,67.541667,0.575,-12.557853999999999,-41.388808000000004
2018-05-22,0.0,24.8125,73.958333,0.470833,-12.557853999999999,-41.388808000000004
2018-05-23,0.0,24.641667,76.0,0.433333,-12.557853999999999,-41.388808000000004
2018-05-24,4.6,24.058333,75.083333,0.6875,-12.557853999999999,-41.388808000000004
2018-05-25,0.0,22.195833,80.458333,1.6875,-12.557853999999999,-41.388808000000004
2018-05-26,6.8,21.266667,85.666667,1.379167,-12.557853999999999,-41.388808000000004
2018-05-27,4.6,21.65,87.041667,0.529167,-12.557853999999999,-41.388808000000004
2018-05-28,0.6,22.329167,77.333333,1.570833,-12.557853999999999,-41.388808000000004
2018-05-29,0.6,21.929167,80.666667,1.7375,-12.557853999999999,-41.388808000000004
2018-05-30,0.4,21.358333,76.958333,1.108333,-12.557853999999999,-41.388808000000004
2018-05-31,0.0,21.6625,77.5,0.691667,-12.557853999999999,-41.388808000000004
2018-06-01,0.2,23.0,73.25,0.675,-12.557853999999999,-41.388808000000004
2018-06-02,2.0,22.595833,89.0,0.691667,-12.557853999999999,-41.388808000000004
2018-06-03,8.8,22.708333,94.125,1.129167,-12.557853999999999,-41.388808000000004
2018-06-04,39.2,22.558333,91.541667,0.704167,-12.557853999999999,-41.388808000000004
2018-06-05,22.0,22.104167,86.875,0.979167,-12.557853999999999,-41.388808000000004
2018-06-06,21.8,21.779167,90.208333,0.633333,-12.557853999999999,-41.388808000000004
2018-06-07,0.6,23.154167,80.833333,0.5,-12.557853999999999,-41.388808000000004
2018-06-08,0.0,22.7375,81.958333,0.608333,-12.557853999999999,-41.388808000000004
2018-06-09,0.2,22.9625,87.375,0.675,-12.557853999999999,-41.388808000000004
2018-06-10,15.8,23.179167,82.708333,1.020833,-12.557853999999999,-41.388808000000004
2018-06-11,0.2,22.741667,80.166667,1.2375,-12.557853999999999,-41.388808000000004
2018-06-12,2.2,23.033333,81.875,0.675,-12.557853999999999,-41.388808000000004
2018-06-13,5.4,22.170833,87.833333,1.045833,-12.557853999999999,-41.388808000000004
2018-06-14,0.0,22.475,76.125,0.4,-12.557853999999999,-41.388808000000004
2018-06-15,3.2,21.958333,80.708333,0.533333,-12.557853999999999,-41.388808000000004
2018-06-16,0.2,21.241667,78.875,0.825,-12.557853999999999,-41.388808000000004
2018-06-17,5.2,21.716667,80.208333,1.175,-12.557853999999999,-41.388808000000004
2018-06-18,0.0,22.075,73.208333,1.025,-12.557853999999999,-41.388808000000004
2018-06-19,0.2,22.0,72.958333,1.883333,-12.557853999999999,-41.388808000000004
2018-06-20,0.2,21.125,74.208333,0.733333,-12.557853999999999,-41.388808000000004
2018-06-21,0.0,20.691667,83.458333,0.733333,-12.557853999999999,-41.388808000000004
2018-06-22,0.2,21.241667,76.583333,0.495833,-12.557853999999999,-41.388808000000004
2018-06-23,0.0,21.695833,72.083333,0.5625,-12.557853999999999,-41.388808000000004
2018-06-24,0.0,22.875,65.583333,0.9,-12.557853999999999,-41.388808000000004
2018-06-25,0.0,20.270833,76.833333,0.395833,-12.557853999999999,-41.388808000000004
